"","participant_id","treat","age_months","female","kindergarten","teacher_id","school_id","private_school","title1","free_reduced_lunch","state","esl_observed","special_ed_observed","new_student","distracted_a1","distracted_a2","distracted_ppvt","score_a1","invalid_a1","score_a2","invalid_a2","score_ppvt","score_ppvt_age","invalid_ppvt","t_logins_april","t_logins_total","t_weeks_used","t_words_learned","t_financial_struggle","t_misbehavior","t_years_experience","score_pct_change"
"522",77361,0,42,0,0,33,"30",0,1,85,2,0,1,1,3,NA,NA,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",77821,0,55,1,0,33,"30",0,1,85,2,0,1,0,1,0,0,20,NA,15,0,46,79,0,NA,NA,NA,NA,62,2.5,25,-25
"524",87181,0,67,1,0,33,"30",0,1,85,2,0,0,0,1,0,1,25,NA,24,0,61,80,0,NA,NA,NA,NA,62,2.5,25,-4
"525",89954,0,65,1,0,33,"30",0,1,85,2,1,0,0,1,2,2,18,NA,19,0,56,80,0,NA,NA,NA,NA,62,2.5,25,5.55555555555556
"526",98428,0,45,1,0,33,"30",0,1,85,2,1,1,0,3,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",14249,0,73,1,1,34,"31",0,1,84,3,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",14345,0,73,1,1,34,"31",0,1,84,3,0,0,0,0,0,0,28,NA,23,0,118,116,0,NA,NA,NA,NA,NA,NA,NA,-17.8571428571429
"529",29785,0,80,1,1,34,"31",0,1,84,3,0,0,0,0,0,0,27,NA,26,0,97,90,0,NA,NA,NA,NA,NA,NA,NA,-3.7037037037037
"530",33049,0,70,1,1,34,"31",0,1,84,3,0,0,0,0,0,0,19,NA,24,0,78,88,0,NA,NA,NA,NA,NA,NA,NA,26.3157894736842
"531",41360,0,73,0,1,34,"31",0,1,84,3,0,0,0,1,1,1,31,NA,28,0,117,114,0,NA,NA,NA,NA,NA,NA,NA,-9.67741935483871
"532",43112,0,76,0,1,34,"31",0,1,84,3,1,0,0,0,0,0,21,NA,28,0,89,89,0,NA,NA,NA,NA,NA,NA,NA,33.3333333333333
"533",45677,0,73,1,1,34,"31",0,1,84,3,0,1,0,1,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",47792,0,72,0,1,34,"31",0,1,84,3,0,0,0,0,0,0,27,NA,27,0,108,108,0,NA,NA,NA,NA,NA,NA,NA,0
"535",48069,0,73,0,1,34,"31",0,1,84,3,1,0,0,0,0,0,22,NA,29,0,67,79,0,NA,NA,NA,NA,NA,NA,NA,31.8181818181818
"536",49911,0,72,1,1,34,"31",0,1,84,3,0,0,0,0,0,0,30,NA,28,0,115,113,0,NA,NA,NA,NA,NA,NA,NA,-6.66666666666667
"537",69236,0,76,0,1,34,"31",0,1,84,3,1,0,0,0,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",72495,0,72,0,1,34,"31",0,1,84,3,0,0,0,0,NA,NA,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",74027,0,71,1,1,34,"31",0,1,84,3,0,0,0,0,0,1,28,NA,24,0,98,103,0,NA,NA,NA,NA,NA,NA,NA,-14.2857142857143
"540",84459,0,77,1,1,34,"31",0,1,84,3,0,0,0,0,0,0,25,NA,21,0,85,86,0,NA,NA,NA,NA,NA,NA,NA,-16
"541",85188,0,78,0,1,34,"31",0,1,84,3,0,0,0,0,0,0,27,NA,26,0,98,94,0,NA,NA,NA,NA,NA,NA,NA,-3.7037037037037
"542",96178,0,73,1,1,34,"31",0,1,84,3,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",98177,0,77,1,1,34,"31",0,1,84,3,0,0,0,0,0,0,27,NA,29,0,113,108,0,NA,NA,NA,NA,NA,NA,NA,7.40740740740741
"544",11463,1,73,1,1,19,"32",0,1,40,3,0,0,0,0,0,NA,26,NA,26,0,94,98,0,1,14,26,5,36,1,21,0
"545",22902,1,80,1,1,19,"32",0,1,40,3,0,0,0,0,0,0,33,NA,34,0,140,124,0,1,14,26,5,36,1,21,3.03030303030303
"546",26971,1,78,0,1,19,"32",0,1,40,3,0,0,0,0,0,0,30,NA,32,0,122,113,0,1,14,26,5,36,1,21,6.66666666666667
"547",27479,1,78,1,1,19,"32",0,1,40,3,0,0,0,0,0,0,28,NA,29,0,110,103,0,1,14,26,5,36,1,21,3.57142857142857
"548",37712,1,75,1,1,19,"32",0,1,40,3,0,0,0,0,0,0,30,NA,29,0,124,117,0,1,14,26,5,36,1,21,-3.33333333333333
"549",38380,1,73,0,1,19,"32",0,1,40,3,0,0,0,0,0,0,28,NA,25,0,96,98,0,1,14,26,5,36,1,21,-10.7142857142857
"550",43046,1,74,0,1,19,"32",0,1,40,3,0,0,0,1,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",45886,1,72,0,1,19,"32",0,1,40,3,0,0,0,0,0,0,29,NA,33,0,117,114,0,1,14,26,5,36,1,21,13.7931034482759
"552",51581,1,81,0,1,19,"32",0,1,40,3,0,0,0,0,0,0,33,NA,32,0,145,123,0,1,14,26,5,36,1,21,-3.03030303030303
"553",53739,1,79,1,1,19,"32",0,1,40,3,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",55023,1,73,0,1,19,"32",0,1,40,3,0,0,1,0,NA,NA,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",67501,1,70,1,1,19,"32",0,1,40,3,0,0,0,0,NA,NA,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",69552,1,78,1,1,19,"32",0,1,40,3,0,0,0,0,0,0,31,NA,30,0,108,102,0,1,14,26,5,36,1,21,-3.2258064516129
"557",83526,1,71,0,1,19,"32",0,1,40,3,0,0,0,1,0,0,22,NA,29,0,85,91,0,1,14,26,5,36,1,21,31.8181818181818
"558",89305,1,80,0,1,19,"32",0,1,40,3,0,0,0,0,0,0,23,NA,21,0,87,87,0,1,14,26,5,36,1,21,-8.69565217391304
"559",91095,1,71,0,1,19,"32",0,1,40,3,0,0,0,0,0,0,29,NA,33,0,112,111,0,1,14,26,5,36,1,21,13.7931034482759
"560",93544,1,78,1,1,19,"32",0,1,40,3,0,0,0,0,NA,NA,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",14963,0,80,0,1,60,"33",0,1,74,3,0,0,0,0,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",21213,0,76,0,1,60,"33",0,1,74,3,0,0,0,1,0,0,31,NA,29,0,114,109,0,NA,NA,NA,NA,23,0,9,-6.45161290322581
"563",24494,0,81,1,1,60,"33",0,1,74,3,0,0,0,0,0,0,32,NA,32,0,112,103,0,NA,NA,NA,NA,23,0,9,0
"564",29144,0,72,1,1,60,"33",0,1,74,3,0,0,0,0,0,0,25,NA,24,0,91,96,0,NA,NA,NA,NA,23,0,9,-4
"565",32102,0,76,0,1,60,"33",0,1,74,3,0,1,0,0,NA,NA,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",34259,0,74,1,1,60,"33",0,1,74,3,0,0,0,0,0,0,27,NA,31,0,120,116,0,NA,NA,NA,NA,23,0,9,14.8148148148148
"567",42269,0,81,0,1,60,"33",0,1,74,3,0,0,0,0,0,0,28,NA,30,0,119,109,0,NA,NA,NA,NA,23,0,9,7.14285714285714
"568",63905,0,81,0,1,60,"33",0,1,74,3,0,0,0,1,0,1,25,NA,27,0,70,77,0,NA,NA,NA,NA,23,0,9,8
"569",65839,0,74,1,1,60,"33",0,1,74,3,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",67474,0,76,1,1,60,"33",0,1,74,3,0,0,0,0,NA,NA,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",67508,0,75,1,1,60,"33",0,1,74,3,0,0,0,1,0,0,26,NA,31,0,110,108,0,NA,NA,NA,NA,23,0,9,19.2307692307692
"572",67958,0,71,1,1,60,"33",0,1,74,3,0,0,0,1,0,0,20,NA,26,0,80,90,0,NA,NA,NA,NA,23,0,9,30
"573",74632,0,77,0,1,60,"33",0,1,74,3,0,0,0,1,1,2,21,NA,24,0,71,80,0,NA,NA,NA,NA,23,0,9,14.2857142857143
"574",74841,0,78,1,1,60,"33",0,1,74,3,0,0,0,0,NA,NA,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",75342,0,72,0,1,60,"33",0,1,74,3,0,0,0,0,0,0,26,NA,28,0,127,123,0,NA,NA,NA,NA,23,0,9,7.69230769230769
"576",78086,0,72,0,1,60,"33",0,1,74,3,0,0,0,1,0,0,26,NA,30,0,110,109,0,NA,NA,NA,NA,23,0,9,15.3846153846154
"577",82161,0,77,1,1,60,"33",0,1,74,3,0,0,0,1,0,1,25,NA,23,0,92,91,0,NA,NA,NA,NA,23,0,9,-8
"578",88826,0,78,0,1,60,"33",0,1,74,3,0,1,0,1,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",10815,1,73,0,1,44,"34",0,0,22,2,0,0,0,0,0,0,34,NA,35,0,118,116,0,0,9,22,5,21,2,12,2.94117647058824
"580",13650,1,78,1,1,44,"34",0,0,22,2,0,0,0,0,0,0,35,NA,34,0,129,119,0,0,9,22,5,21,2,12,-2.85714285714286
"581",16873,1,79,0,1,44,"34",0,0,22,2,0,0,0,0,1,1,34,NA,34,0,118,108,0,0,9,22,5,21,2,12,0
"582",20516,1,77,0,1,44,"34",0,0,22,2,0,0,0,0,NA,NA,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",20709,1,75,0,1,44,"34",0,0,22,2,0,0,0,0,0,0,33,NA,34,0,130,123,0,0,9,22,5,21,2,12,3.03030303030303
"584",29528,1,76,0,1,44,"34",0,0,22,2,0,0,0,0,1,1,33,NA,29,0,109,106,0,0,9,22,5,21,2,12,-12.1212121212121
"585",37730,1,77,0,1,44,"34",0,0,22,2,0,0,0,0,0,0,32,NA,29,0,84,86,0,0,9,22,5,21,2,12,-9.375
"586",44750,1,78,1,1,44,"34",0,0,22,2,0,0,0,0,0,0,31,NA,32,0,128,118,0,0,9,22,5,21,2,12,3.2258064516129
"587",57743,1,78,1,1,44,"34",0,0,22,2,0,0,0,0,0,0,30,NA,28,0,116,109,0,0,9,22,5,21,2,12,-6.66666666666667
"588",62748,1,75,1,1,44,"34",0,0,22,2,0,0,0,0,0,0,23,NA,24,0,80,86,0,0,9,22,5,21,2,12,4.34782608695652
"589",64019,1,76,1,1,44,"34",0,0,22,2,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",65569,1,80,1,1,44,"34",0,0,22,2,0,0,0,0,NA,NA,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",66530,1,75,1,1,44,"34",0,0,22,2,0,0,0,0,0,0,33,NA,30,0,133,124,0,0,9,22,5,21,2,12,-9.09090909090909
"592",71628,1,71,1,1,44,"34",0,0,22,2,0,0,0,0,0,0,32,NA,32,0,113,113,0,0,9,22,5,21,2,12,0
"593",76800,1,70,0,1,44,"34",0,0,22,2,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",95150,1,79,0,1,44,"34",0,0,22,2,0,0,0,0,0,0,30,NA,31,0,109,103,0,0,9,22,5,21,2,12,3.33333333333333
"595",99806,1,78,0,1,44,"34",0,0,22,2,0,0,0,0,0,0,36,NA,38,0,136,124,0,0,9,22,5,21,2,12,5.55555555555556
"596",33514,0,46,1,0,38,"35",0,0,0,2,0,0,0,0,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",47703,0,69,1,0,38,"35",0,0,0,2,0,0,0,0,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",49541,0,58,1,0,38,"35",0,0,0,2,0,0,0,0,0,0,27,NA,18,0,75,99,0,NA,NA,NA,NA,15,1,7,-33.3333333333333
"599",68225,0,57,0,0,38,"35",0,0,0,2,0,0,0,0,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",90092,0,64,0,0,38,"35",0,0,0,2,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",93973,0,53,0,0,38,"35",0,0,0,2,0,0,0,0,0,0,14,NA,11,1,51,86,1,NA,NA,NA,NA,NA,NA,NA,-21.4285714285714
"602",18075,0,48,0,0,51,"35",0,0,0,2,0,1,0,1,NA,NA,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",22713,0,68,1,0,51,"35",0,0,0,2,0,0,0,0,0,0,28,NA,32,0,117,118,0,NA,NA,NA,NA,12,1.5,17,14.2857142857143
"604",25007,0,68,1,0,51,"35",0,0,0,2,0,0,0,0,0,0,23,NA,22,0,77,90,0,NA,NA,NA,NA,12,1.5,17,-4.34782608695652
"605",30948,0,52,0,0,51,"35",0,0,0,2,0,0,0,0,0,0,13,NA,24,0,84,113,0,NA,NA,NA,NA,12,1.5,17,84.6153846153846
"606",49829,0,62,0,0,51,"35",0,0,0,2,0,0,0,0,0,0,23,NA,29,0,98,111,0,NA,NA,NA,NA,12,1.5,17,26.0869565217391
"607",58829,0,65,0,0,51,"35",0,0,0,2,0,1,0,3,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",62690,0,54,1,0,51,"35",0,0,0,2,0,0,0,0,0,0,17,NA,17,0,68,98,0,NA,NA,NA,NA,12,1.5,17,0
"609",71855,0,68,0,0,51,"35",0,0,0,2,0,1,0,0,0,1,19,NA,19,0,84,96,0,NA,NA,NA,NA,12,1.5,17,0
"610",80857,0,52,0,0,51,"35",0,0,0,2,0,0,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",89246,0,68,1,0,51,"35",0,0,0,2,0,0,0,NA,0,0,19,NA,19,0,80,92,0,NA,NA,NA,NA,12,1.5,17,0
"612",93681,0,44,0,0,51,"35",0,0,0,2,0,0,0,0,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",96429,0,55,0,0,51,"35",0,0,0,2,0,0,0,0,NA,0,15,NA,NA,0,51,86,0,NA,NA,NA,NA,NA,NA,NA,NA
"614",34930,0,61,1,0,56,"35",0,0,0,2,0,0,0,0,0,0,22,NA,24,0,107,120,0,NA,NA,NA,NA,25,3,17,9.09090909090909
"615",39031,0,46,1,0,56,"35",0,0,0,2,0,0,0,0,0,0,14,NA,11,0,49,94,0,NA,NA,NA,NA,25,3,17,-21.4285714285714
"616",43421,0,67,1,0,56,"35",0,0,0,2,0,0,0,1,0,0,25,NA,27,0,127,129,0,NA,NA,NA,NA,25,3,17,8
"617",69324,0,55,0,0,56,"35",0,0,0,2,0,0,0,0,0,1,27,NA,30,0,107,127,0,NA,NA,NA,NA,25,3,17,11.1111111111111
"618",81154,0,66,0,0,56,"35",0,0,0,2,0,1,0,3,NA,NA,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",82431,0,59,0,0,56,"35",0,0,0,2,0,1,0,0,NA,0,11,NA,NA,0,35,69,0,NA,NA,NA,NA,NA,NA,NA,NA
"620",13993,0,70,1,1,10,"36",0,1,46,1,0,0,0,0,NA,NA,26,NA,29,0,107,109,0,NA,NA,NA,NA,NA,2,10,11.5384615384615
"621",16313,0,79,0,1,10,"36",0,1,46,1,0,0,0,3,0,0,26,NA,29,0,111,102,0,NA,NA,NA,NA,NA,2,10,11.5384615384615
"622",21155,0,79,0,1,10,"36",0,1,46,1,0,0,0,0,0,0,25,NA,27,0,104,96,0,NA,NA,NA,NA,NA,2,10,8
"623",42721,0,74,1,1,10,"36",0,1,46,1,0,0,0,NA,0,0,26,NA,32,0,96,98,0,NA,NA,NA,NA,NA,2,10,23.0769230769231
"624",43223,0,80,0,1,10,"36",0,1,46,1,0,0,0,1,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",44573,0,78,1,1,10,"36",0,1,46,1,0,0,0,0,0,2,26,NA,27,0,111,104,0,NA,NA,NA,NA,NA,2,10,3.84615384615385
"626",46093,0,80,0,1,10,"36",0,1,46,1,0,0,0,3,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",57026,0,73,1,1,10,"36",0,1,46,1,0,1,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",57098,0,81,1,1,10,"36",0,1,46,1,0,0,0,0,0,0,29,NA,30,0,134,118,0,NA,NA,NA,NA,NA,2,10,3.44827586206897
"629",60314,0,72,0,1,10,"36",0,1,46,1,0,0,0,1,0,0,29,NA,29,0,108,108,0,NA,NA,NA,NA,NA,2,10,0
"630",61770,0,73,0,1,10,"36",0,1,46,1,0,0,0,1,0,0,23,NA,29,0,92,97,0,NA,NA,NA,NA,NA,2,10,26.0869565217391
"631",68528,0,73,0,1,10,"36",0,1,46,1,0,1,0,0,NA,0,25,NA,25,0,107,107,0,NA,NA,NA,NA,NA,2,10,0
"632",75584,0,76,0,1,10,"36",0,1,46,1,0,0,0,0,0,NA,28,NA,27,0,108,104,0,NA,NA,NA,NA,NA,2,10,-3.57142857142857
"633",77475,0,76,1,1,10,"36",0,1,46,1,0,0,0,0,0,0,29,NA,27,0,113,108,0,NA,NA,NA,NA,NA,2,10,-6.89655172413793
"634",80517,0,79,1,1,10,"36",0,1,46,1,0,0,0,0,0,0,26,NA,26,0,95,91,0,NA,NA,NA,NA,NA,2,10,0
"635",91736,0,74,0,1,10,"36",0,1,46,1,0,0,0,2,0,0,24,NA,26,0,113,110,0,NA,NA,NA,NA,NA,2,10,8.33333333333333
"636",93892,0,77,1,1,10,"36",0,1,46,1,0,0,0,1,0,0,27,NA,25,0,89,89,0,NA,NA,NA,NA,NA,2,10,-7.40740740740741
"637",96440,0,81,0,1,10,"36",0,1,46,1,0,0,0,0,0,0,29,NA,36,0,127,114,0,NA,NA,NA,NA,NA,2,10,24.1379310344828
"638",27333,1,45,1,0,4,"37",0,1,92,2,0,0,0,0,0,0,30,NA,24,0,67,108,0,0,3,22,3,88,2.5,13,-20
"639",28252,1,63,1,0,4,"37",0,1,92,2,0,0,0,0,2,2,19,NA,20,0,39,70,0,0,3,22,3,88,2.5,13,5.26315789473684
"640",53955,1,61,1,0,4,"37",0,1,92,2,0,0,0,0,0,0,28,NA,28,0,96,112,0,0,3,22,3,88,2.5,13,0
"641",55329,1,59,0,0,4,"37",0,1,92,2,0,1,0,1,2,2,19,NA,20,0,57,83,0,0,3,22,3,88,2.5,13,5.26315789473684
"642",57742,1,58,0,0,4,"37",0,1,92,2,0,0,0,2,0,2,28,NA,25,0,69,94,0,0,3,22,3,88,2.5,13,-10.7142857142857
"643",58769,1,61,1,0,4,"37",0,1,92,2,0,0,0,0,1,1,29,NA,29,0,100,116,0,0,3,22,3,88,2.5,13,0
"644",65573,1,57,1,0,4,"37",0,1,92,2,0,0,0,0,NA,NA,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",66978,1,59,1,0,4,"37",0,1,92,2,0,0,0,0,1,1,12,NA,15,0,50,78,0,0,3,22,3,88,2.5,13,25
"646",81679,1,63,0,0,4,"37",0,1,92,2,0,0,0,0,0,1,22,NA,33,0,94,106,0,0,3,22,3,88,2.5,13,50
"647",90829,1,60,1,0,4,"37",0,1,92,2,0,0,0,0,NA,NA,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",93831,1,65,0,0,4,"37",0,1,92,2,0,0,0,0,0,0,34,NA,30,0,125,130,0,0,3,22,3,88,2.5,13,-11.7647058823529
"649",94084,1,64,0,0,4,"37",0,1,92,2,0,0,0,0,0,0,23,NA,19,0,71,89,0,0,3,22,3,88,2.5,13,-17.3913043478261
"650",99130,1,63,1,0,4,"37",0,1,92,2,1,1,0,0,2,1,13,NA,14,0,30,61,0,0,3,22,3,88,2.5,13,7.69230769230769
"651",99927,1,63,1,0,4,"37",0,1,92,2,0,0,0,0,1,0,24,NA,27,0,90,104,0,0,3,22,3,88,2.5,13,12.5
"652",30598,1,80,0,1,39,"37",0,1,92,2,0,0,0,0,0,1,26,NA,18,0,92,88,0,0,2,26,2,20,3,19,-30.7692307692308
"653",46943,1,73,0,1,39,"37",0,1,92,2,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",57733,1,76,0,1,39,"37",0,1,92,2,0,0,0,0,0,0,27,NA,26,0,103,101,0,0,2,26,2,20,3,19,-3.7037037037037
"655",58579,1,72,0,1,39,"37",0,1,92,2,0,0,0,0,NA,NA,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",16056,1,80,0,1,25,"38",0,1,75,3,0,0,0,0,0,0,27,NA,30,0,119,109,0,0,3,24,5,53,2,20,11.1111111111111
"657",17230,1,80,1,1,25,"38",0,1,75,3,0,0,0,0,0,NA,22,NA,30,0,NA,NA,0,0,3,24,5,53,2,20,36.3636363636364
"658",19813,1,74,0,1,25,"38",0,1,75,3,0,0,0,0,0,0,32,NA,31,0,100,101,0,0,3,24,5,53,2,20,-3.125
"659",22225,1,75,0,1,25,"38",0,1,75,3,0,0,0,0,0,0,31,NA,31,0,108,104,0,0,3,24,5,53,2,20,0
"660",27136,1,70,1,1,25,"38",0,1,75,3,0,0,0,1,0,1,30,NA,32,0,119,119,0,0,3,24,5,53,2,20,6.66666666666667
"661",31312,1,77,1,1,25,"38",0,1,75,3,0,0,0,0,0,NA,29,NA,32,0,96,93,0,0,3,24,5,53,2,20,10.3448275862069
"662",34570,1,79,0,1,25,"38",0,1,75,3,0,0,0,0,NA,NA,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",34920,1,74,0,1,25,"38",0,1,75,3,0,0,0,0,0,0,34,NA,34,0,119,116,0,0,3,24,5,53,2,20,0
"664",56483,1,78,0,1,25,"38",0,1,75,3,0,0,0,0,0,0,31,NA,31,0,99,95,0,0,3,24,5,53,2,20,0
"665",63962,1,74,0,1,25,"38",0,1,75,3,0,0,0,0,NA,NA,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",80281,1,71,1,1,25,"38",0,1,75,3,0,0,0,0,0,0,28,NA,26,0,75,85,0,0,3,24,5,53,2,20,-7.14285714285714
"667",84411,1,72,1,1,25,"38",0,1,75,3,0,0,0,0,0,0,29,NA,31,0,93,98,0,0,3,24,5,53,2,20,6.89655172413793
"668",94165,1,81,0,1,25,"38",0,1,75,3,0,0,0,0,0,0,27,NA,32,0,105,95,0,0,3,24,5,53,2,20,18.5185185185185
"669",96071,1,71,1,1,25,"38",0,1,75,3,0,0,0,0,0,1,28,NA,33,0,117,114,0,0,3,24,5,53,2,20,17.8571428571429
"670",11037,1,60,1,0,24,"39",1,0,0,3,0,0,0,0,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",11504,1,66,0,0,24,"39",1,0,0,3,0,0,0,0,NA,NA,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",18342,1,67,1,0,24,"39",1,0,0,3,0,0,0,0,0,0,27,NA,27,0,130,130,0,0,1,NA,NA,NA,NA,NA,0
"673",21698,1,63,0,0,24,"39",1,0,0,3,0,0,0,0,0,0,24,NA,26,0,91,106,0,0,1,NA,NA,NA,NA,NA,8.33333333333333
"674",26573,1,60,1,0,24,"39",1,0,0,3,0,0,0,0,0,0,20,NA,21,0,81,101,0,0,1,NA,NA,NA,NA,NA,5
"675",33115,1,65,0,0,24,"39",1,0,0,3,0,0,0,0,0,0,20,NA,28,0,91,104,0,0,1,NA,NA,NA,NA,NA,40
"676",52403,1,60,0,0,24,"39",1,0,0,3,0,0,0,0,0,0,16,NA,15,0,NA,NA,1,0,1,NA,NA,NA,NA,NA,-6.25
"677",53710,1,68,1,0,24,"39",1,0,0,3,0,0,0,0,0,0,33,NA,31,0,123,124,0,0,1,NA,NA,NA,NA,NA,-6.06060606060606
"678",54572,1,67,1,0,24,"39",1,0,0,3,0,0,0,0,1,1,27,NA,26,0,101,109,0,0,1,NA,NA,NA,NA,NA,-3.7037037037037
"679",57336,1,67,1,0,24,"39",1,0,0,3,0,0,0,0,0,0,28,NA,25,0,91,102,0,0,1,NA,NA,NA,NA,NA,-10.7142857142857
"680",59607,1,58,1,0,24,"39",1,0,0,3,0,0,0,0,0,0,23,NA,28,0,85,106,0,0,1,NA,NA,NA,NA,NA,21.7391304347826
"681",60623,1,70,0,0,24,"39",1,0,0,3,0,0,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",65222,1,60,0,0,24,"39",1,0,0,3,0,0,0,1,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",72956,1,59,1,0,24,"39",1,0,0,3,0,0,0,0,0,0,25,NA,28,0,117,130,0,0,1,NA,NA,NA,NA,NA,12
"684",76926,1,66,0,0,24,"39",1,0,0,3,0,0,0,0,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",80130,1,63,0,0,24,"39",1,0,0,3,0,0,0,2,2,1,22,NA,30,0,103,113,0,0,1,NA,NA,NA,NA,NA,36.3636363636364
"686",83158,1,60,0,0,24,"39",1,0,0,3,0,0,0,0,1,1,21,NA,23,0,94,110,0,0,1,NA,NA,NA,NA,NA,9.52380952380952
"687",93600,1,67,1,0,24,"39",1,0,0,3,0,0,0,0,0,0,21,NA,23,0,84,96,0,0,1,NA,NA,NA,NA,NA,9.52380952380952
"688",17724,0,56,0,0,26,"40",1,0,0,3,0,0,0,NA,0,0,24,NA,31,0,82,107,0,NA,NA,NA,NA,0,2,20,29.1666666666667
"689",31143,0,49,1,0,26,"40",1,0,0,3,0,0,0,0,0,0,18,NA,16,0,54,92,0,NA,NA,NA,NA,0,2,20,-11.1111111111111
"690",36792,0,48,1,0,26,"40",1,0,0,3,0,0,0,0,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",37556,0,49,0,0,26,"40",1,0,0,3,0,0,0,0,0,0,24,NA,22,0,88,118,0,NA,NA,NA,NA,0,2,20,-8.33333333333333
"692",45387,0,52,1,0,26,"40",1,0,0,3,0,0,0,0,0,0,20,NA,23,0,72,103,0,NA,NA,NA,NA,0,2,20,15
"693",53860,0,52,0,0,26,"40",1,0,0,3,0,0,0,0,0,0,23,NA,26,0,94,120,0,NA,NA,NA,NA,0,2,20,13.0434782608696
"694",55269,0,57,1,0,26,"40",1,0,0,3,0,0,0,0,0,0,20,NA,20,0,75,101,0,NA,NA,NA,NA,0,2,20,0
